syn,urg,cwr,ecn,ack,push,reset,fin,ns,res,srcbytes,dstbytes,wrong,duration,srcip,srcport,dstip,dstport,type,sample_rate
0,0,0,0,989,515,0,0,0,0,4640,31504,0,458.96590699999985,196.37.75.158,12315,172.16.114.50,22,6,1000
0,0,0,0,23,11,0,0,0,0,100,120,0,56.1686660000005,196.37.75.158,12315,172.16.114.50,22,6,1000
0,0,0,0,352,176,0,0,0,0,1740,1812,0,237.4624829999993,196.37.75.158,12315,172.16.114.50,22,6,1000
2,0,0,0,1302,851,0,0,0,0,515,2864,0,1407.903018,172.16.114.148,15148,197.218.177.69,23,6,1000
0,0,0,0,10,6,0,0,0,0,4,7,0,47.59818199999995,172.16.114.148,15148,197.218.177.69,23,6,1000
0,0,0,0,19,13,0,0,0,0,7,8,0,85.86299299999995,172.16.114.148,15148,197.218.177.69,23,6,1000
0,0,0,0,299,195,0,0,0,0,107,1342,0,655.352566,172.16.114.148,15148,197.218.177.69,23,6,1000
0,0,0,0,254,167,0,0,0,0,87,1300,0,141.97014600000008,172.16.114.148,15148,197.218.177.69,23,6,1000
2,0,0,0,17,9,0,2,0,0,35,130,0,0.625954,172.16.117.52,15400,196.227.33.189,110,6,1000
2,0,0,0,18,11,0,0,0,0,136,178,0,0.8639040000000001,172.16.112.194,15951,172.16.112.100,25,6,1000
2,0,0,0,3,1,0,0,0,0,242,0,0,0.0048590000000000005,172.16.117.103,16670,204.146.28.51,80,6,1000
2,0,0,0,9,3,0,2,0,0,241,1162,0,0.047825,172.16.117.103,18497,204.146.28.51,80,6,1000
2,0,0,0,9,2,0,2,0,0,292,512,0,0.044566,172.16.112.149,19524,209.67.29.11,80,6,1000
2,0,0,0,55,33,0,0,0,0,87,141,0,2.959421,172.16.114.148,20574,172.16.114.50,23,6,1000
2,0,0,0,87,74,0,1,0,0,13833,1432,0,5.919144999999999,194.27.251.21,12367,172.16.112.194,25,6,1000
2,0,0,0,20,18,0,0,0,0,296,374,0,19.272774,194.27.251.21,12370,172.16.113.84,25,6,1000
2,0,0,0,3,1,0,0,0,0,287,0,0,0.0061649999999999995,172.16.112.149,22154,209.67.29.11,80,6,1000
2,0,0,0,9,5,0,0,0,0,50,155,0,0.354157,172.16.112.207,22403,194.27.251.21,25,6,1000
2,0,0,0,399,257,0,0,0,0,206,2976,0,107.457823,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,1166,748,0,0,0,0,392,13708,0,710.6976099999999,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,429,283,0,0,0,0,147,208,0,31.054246000000035,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,1548,988,0,0,0,0,508,7969,0,805.159762,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,1457,958,0,0,0,0,487,2306,0,217.43554199999997,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,341,223,0,0,0,0,112,1616,0,89.24855499999991,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,559,367,0,0,0,0,185,874,0,109.45194800000013,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,362,237,0,0,0,0,128,400,0,377.254946,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,1485,965,0,0,0,0,501,6743,0,703.2489329999999,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,1081,714,0,0,0,0,364,1101,0,106.48867500000006,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,334,222,0,0,0,0,114,316,0,57.99840200000017,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,72,48,0,0,0,0,25,445,0,64.82704100000001,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,135,89,0,0,0,0,52,71,0,151.0698010000001,196.227.33.189,12493,172.16.114.169,23,6,1000
0,0,0,0,135,89,0,0,0,0,50,126,0,115.62714099999994,196.227.33.189,12493,172.16.114.169,23,6,1000
2,0,0,0,106,70,0,0,0,0,66,587,0,4.211062999999999,172.16.114.207,23050,172.16.113.50,23,6,1000
2,0,0,0,6,2,0,1,0,0,309,372,0,0.053339,172.16.112.149,24028,209.67.29.11,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.112.149,25301,209.67.29.11,80,6,1000
2,0,0,0,149,79,0,0,0,0,162,3552,0,5.618889,194.27.251.21,12868,172.16.112.194,23,6,1000
2,0,0,0,5,1,0,0,0,0,281,1460,0,0.050335000000000005,172.16.112.149,27399,209.116.84.57,80,6,1000
2,0,0,0,7,1,0,0,0,0,318,2920,0,0.059503,172.16.112.149,28526,209.116.84.57,80,6,1000
2,0,0,0,11,2,0,2,0,0,234,3078,0,0.140185,172.16.117.103,28746,131.84.1.31,80,6,1000
2,0,0,0,1824,1200,0,0,0,0,707,3063,0,5820.105685,197.182.91.233,13399,172.16.114.50,23,6,1000
2,0,0,0,22,1,0,0,0,0,275,20440,0,0.120028,172.16.112.149,28828,208.194.177.96,80,6,1000
2,0,0,0,6,2,0,1,0,0,319,774,0,0.06930800000000001,172.16.112.149,28933,207.138.33.100,80,6,1000
2,0,0,0,2453,1598,0,0,0,0,920,9579,0,912.1040960000001,172.16.114.148,30881,197.218.177.69,23,6,1000
0,0,0,0,267,173,0,0,0,0,87,186,0,59.49351600000001,172.16.114.148,30881,197.218.177.69,23,6,1000
0,0,0,0,407,271,0,0,0,0,138,139,0,43.91255200000001,172.16.114.148,30881,197.218.177.69,23,6,1000
0,0,0,0,732,486,0,0,0,0,249,249,0,119.30680099999996,172.16.114.148,30881,197.218.177.69,23,6,1000
0,0,0,0,681,446,0,0,0,0,257,1126,0,188.28728,172.16.114.148,30881,197.218.177.69,23,6,1000
0,0,0,0,881,585,0,0,0,0,299,300,0,118.366448,172.16.114.148,30881,197.218.177.69,23,6,1000
0,0,0,0,712,468,0,0,0,0,240,239,0,81.3118770000001,172.16.114.148,30881,197.218.177.69,23,6,1000
2,0,0,0,7,3,0,1,0,0,301,1811,0,0.07392,172.16.112.149,31151,139.72.190.50,80,6,1000
2,0,0,0,15,3,0,2,0,0,285,5860,0,0.11080699999999999,172.16.113.105,1129,206.41.140.162,80,6,1000
2,0,0,0,897,588,0,0,0,0,378,1132,0,198.338107,172.16.113.84,1142,195.73.151.50,23,6,1000
2,0,0,0,35,33,0,0,0,0,583,694,0,6.820258,135.8.60.182,14436,172.16.112.194,25,6,1000
2,0,0,0,4,1,0,0,0,0,287,0,0,0.019644,172.16.115.87,2600,204.71.200.74,80,6,1000
2,0,0,0,1179,769,0,0,0,0,470,4544,0,1654.434733,172.16.112.194,2705,135.8.60.182,23,6,1000
0,0,0,0,375,250,0,0,0,0,128,450,0,381.59041099999985,172.16.112.194,2705,135.8.60.182,23,6,1000
0,0,0,0,976,644,0,0,0,0,327,898,0,593.0569320000002,172.16.112.194,2705,135.8.60.182,23,6,1000
0,0,0,0,1142,759,0,0,0,0,387,1320,0,993.861374,172.16.112.194,2705,135.8.60.182,23,6,1000
0,0,0,0,524,348,0,0,0,0,177,570,0,442.27777099999963,172.16.112.194,2705,135.8.60.182,23,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.103,3982,137.241.250.70,80,6,1000
2,0,0,0,87,74,0,2,0,0,11516,1397,0,46.214603000000004,135.8.60.182,14627,172.16.113.204,25,6,1000
2,0,0,0,18,3,0,1,0,0,363,12028,0,0.075543,172.16.115.87,4365,205.181.112.67,80,6,1000
2,0,0,0,3,1,0,0,0,0,163,0,0,0.0056159999999999995,172.16.117.52,6845,136.149.63.132,80,6,1000
2,0,0,0,7,1,0,0,0,0,297,2920,0,0.03622,172.16.112.149,8314,139.72.190.50,80,6,1000
2,0,0,0,5,2,0,0,0,0,325,1024,0,0.039306,172.16.115.87,9942,129.48.28.13,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.115.87,10354,129.48.28.13,80,6,1000
2,0,0,0,18,2,0,2,0,0,337,11521,0,0.144598,172.16.112.149,11391,208.226.198.93,80,6,1000
2,0,0,0,9,2,0,1,0,0,209,4116,0,0.044532,172.16.117.103,12370,152.163.210.24,80,6,1000
2,0,0,0,412,207,0,0,0,0,2287,5099,0,492.61166900000006,197.218.177.69,15714,172.16.114.50,22,6,1000
0,0,0,0,507,261,0,0,0,0,2560,6192,0,579.2156879999999,197.218.177.69,15714,172.16.114.50,22,6,1000
0,0,0,0,1667,848,0,0,0,0,8480,8784,0,644.3333670000002,197.218.177.69,15714,172.16.114.50,22,6,1000
0,0,0,0,2092,1088,0,0,0,0,10816,19588,0,2532.820314,197.218.177.69,15714,172.16.114.50,22,6,1000
0,0,0,0,2481,1286,0,0,0,0,12800,16880,0,2675.610546,197.218.177.69,15714,172.16.114.50,22,6,1000
2,0,0,0,5,2,0,0,0,0,342,1024,0,0.0322,172.16.115.87,12530,129.48.28.13,80,6,1000
2,0,0,0,9,7,0,0,0,0,74,104,0,0.068576,172.16.113.50,1125,172.16.112.100,25,6,1000
2,0,0,0,7,1,0,0,0,0,291,2920,0,0.052030999999999994,172.16.112.194,13658,209.67.29.11,80,6,1000
2,0,0,0,22,14,0,2,0,0,676,284,0,0.081265,172.16.112.50,33065,172.16.114.207,25,6,1000
2,0,0,0,11,1,0,0,0,0,353,7300,0,0.072017,172.16.112.194,16856,206.132.25.51,80,6,1000
2,0,0,0,7,2,0,2,0,0,205,362,0,0.031804,172.16.117.103,17527,152.163.210.24,80,6,1000
2,0,0,0,4,1,0,0,0,0,253,0,0,0.025747000000000003,172.16.117.103,18888,199.95.209.99,80,6,1000
2,0,0,0,14,1,0,0,0,0,152,11680,0,0.13856500000000002,172.16.117.103,19622,199.95.74.90,80,6,1000
2,0,0,0,130,85,0,0,0,0,93,611,0,4.375969,172.16.114.169,20397,172.16.113.50,23,6,1000
2,0,0,0,4,1,0,0,0,0,297,0,0,0.022899,172.16.112.194,22047,207.226.184.10,80,6,1000
2,0,0,0,17,12,0,0,0,0,78,168,0,0.394401,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,727,468,0,0,0,0,238,2612,0,468.213659,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,43,28,0,0,0,0,15,20,0,60.55620699999997,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,582,378,0,0,0,0,183,6188,0,191.650124,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,348,225,0,0,0,0,113,1838,0,267.024325,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,160,106,0,0,0,0,54,61,0,87.95401199999992,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,480,313,0,0,0,0,161,466,0,865.3679970000002,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,1410,934,0,0,0,0,475,2121,0,608.412196,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,2079,1381,0,0,0,0,706,706,0,809.8723279999998,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,602,397,0,0,0,0,202,201,0,185.80028500000026,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,109,73,0,0,0,0,38,39,0,83.89321299999983,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,1594,1054,0,0,0,0,542,541,0,371.71189300000015,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,234,156,0,0,0,0,79,79,0,74.76418999999987,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,512,339,0,0,0,0,176,177,0,301.32792199999994,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,175,116,0,0,0,0,59,59,0,87.84672500000032,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,223,148,0,0,0,0,76,76,0,44.99463599999946,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,930,618,0,0,0,0,315,315,0,404.86545500000017,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,739,491,0,0,0,0,252,251,0,150.14869999999976,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,195,129,0,0,0,0,65,66,0,32.833026000000245,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,1413,938,0,0,0,0,483,482,0,577.1296970000002,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,733,487,0,0,0,0,246,247,0,137.65111400000023,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,71,48,0,0,0,0,25,25,0,60.378603000000105,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,1150,755,0,0,0,0,381,4512,0,896.5618059999997,172.16.112.194,22531,135.8.60.182,23,6,1000
0,0,0,0,657,427,0,0,0,0,240,6656,0,317.14386000000013,172.16.112.194,22531,135.8.60.182,23,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.103,23872,207.18.199.3,80,6,1000
2,0,0,0,6,3,0,0,0,0,213,1784,0,0.042069999999999996,172.16.117.103,25126,151.193.131.5,80,6,1000
2,0,0,0,251,155,0,0,0,0,573,1902,0,16.286982000000002,172.16.112.149,25547,172.16.112.50,23,6,1000
2,0,0,0,14,1,0,0,0,0,203,11680,0,0.081072,172.16.117.52,25683,136.149.63.132,80,6,1000
2,0,0,0,14,9,0,0,0,0,49,101,0,2.14337,172.16.113.84,27332,172.16.112.50,23,6,1000
2,0,0,0,4,1,0,0,0,0,213,0,0,0.022269999999999998,172.16.117.103,28065,207.18.199.3,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.001846,172.16.117.103,28639,207.18.199.3,80,6,1000
2,0,0,0,57,1,0,0,0,0,213,64240,0,0.15293299999999999,172.16.117.52,30029,136.149.63.132,80,6,1000
2,0,0,0,6,2,0,1,0,0,221,370,0,0.045385,172.16.117.103,30744,208.134.240.50,80,6,1000
2,0,0,0,26,3,0,1,0,0,217,23416,0,0.08316,172.16.117.52,30801,136.149.63.132,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.103,31500,208.134.240.50,80,6,1000
2,0,0,0,1444,943,0,0,0,0,509,15973,0,531.939939,196.37.75.158,17618,172.16.112.50,23,6,1000
2,0,0,0,6,2,0,1,0,0,258,494,0,0.045145,172.16.117.52,4205,136.149.63.132,80,6,1000
2,0,0,0,19,4,0,0,0,0,305,17520,0,0.059782,172.16.112.50,33085,172.16.114.50,80,6,1000
2,0,0,0,244,162,0,0,0,0,306,1583,0,4.428136,172.16.112.194,5778,172.16.112.50,23,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.103,6204,199.250.130.195,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.52,7700,208.160.10.122,80,6,1000
2,0,0,0,9,2,0,2,0,0,308,596,0,0.085737,172.16.112.194,8520,199.95.74.90,80,6,1000
2,0,0,0,12,1,0,0,0,0,177,8760,0,0.067176,172.16.117.52,8741,207.46.130.14,80,6,1000
2,0,0,0,107,69,0,0,0,0,68,589,0,4.078812,172.16.113.84,9334,172.16.113.50,23,6,1000
2,0,0,0,7,2,0,1,0,0,289,479,0,0.037101,172.16.112.194,10307,199.95.74.90,80,6,1000
2,0,0,0,24,16,0,2,0,0,1397,264,0,5.2621709999999995,195.73.151.50,18281,172.16.112.100,25,6,1000
2,0,0,0,1026,601,0,0,0,0,440,301735,0,49.425615,194.7.248.153,18489,172.16.112.194,23,6,1000
0,0,0,0,1295,711,0,0,0,0,0,965018,0,16.733855999999996,194.7.248.153,18489,172.16.112.194,23,6,1000
2,0,0,0,15,9,0,0,0,0,118,239,0,0.712689,135.8.60.182,18490,172.16.114.169,25,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.002852,172.16.117.52,12411,209.67.228.53,80,6,1000
2,0,0,0,1178,785,0,0,0,0,7987,11863,0,278.852498,197.182.91.233,18491,172.16.112.50,22,6,1000
0,0,0,0,1246,805,0,0,0,0,7260,23124,0,225.005329,197.182.91.233,18491,172.16.112.50,22,6,1000
0,0,0,0,4366,2966,0,0,0,0,28920,56192,0,2540.445562000001,197.182.91.233,18491,172.16.112.50,22,6,1000
0,0,0,0,1879,1252,0,0,0,0,12180,25340,0,596.6767269999999,197.182.91.233,18491,172.16.112.50,22,6,1000
0,0,0,0,386,321,0,0,0,0,3180,3528,0,74.3249209999999,197.182.91.233,18491,172.16.112.50,22,6,1000
2,0,0,0,306,178,0,0,0,0,177,23505,0,10.253592,194.7.248.153,18495,172.16.112.194,23,6,1000
0,0,0,0,528,348,0,0,0,0,91,204001,0,10.439971000000002,194.7.248.153,18495,172.16.112.194,23,6,1000
2,0,0,0,245,134,0,0,0,0,1567,4643,0,159.277214,196.37.75.158,18516,172.16.114.50,22,6,1000
2,0,0,0,10,3,0,2,0,0,280,1665,0,0.04138,172.16.112.194,14541,128.11.41.40,80,6,1000
2,0,0,0,26,16,0,1,0,0,1741,331,0,1.0567280000000001,135.13.216.191,18522,172.16.113.105,25,6,1000
2,0,0,0,5,1,0,1,0,0,373,0,0,0.031047,172.16.112.100,20,172.16.112.50,33118,6,1000
2,0,0,0,3,1,0,0,0,0,232,0,0,0.0037719999999999997,172.16.117.52,17004,140.175.174.30,80,6,1000
2,0,0,0,16,10,0,0,0,0,86,261,0,5.394815,195.73.151.50,18574,172.16.114.148,21,6,1000
2,0,0,0,29,3,0,0,0,0,32120,0,0,0.06673,197.218.177.69,20,172.16.114.168,17462,6,1000
2,0,0,0,120,66,0,0,0,0,127,4986,0,5.618664,194.27.251.21,18805,172.16.112.194,23,6,1000
2,0,0,0,13,3,0,1,0,0,207,7406,0,0.054571,172.16.117.52,18570,161.188.250.170,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.001982,172.16.112.194,19554,204.198.130.67,80,6,1000
2,0,0,0,13,8,0,0,0,0,125,201,0,1.066347,172.16.112.149,20523,194.7.248.153,25,6,1000
2,0,0,0,383,224,0,0,0,0,266,35580,0,12.677003,194.27.251.21,19064,172.16.112.194,23,6,1000
2,0,0,0,27,2,0,2,0,0,279,20788,0,0.101788,172.16.112.194,20570,204.198.130.67,80,6,1000
2,0,0,0,26,14,0,0,0,0,1332,305,0,0.810299,172.16.112.207,20889,197.218.177.69,25,6,1000
2,0,0,0,954,739,0,0,0,0,6999,41255,0,2304.817892,196.37.75.158,19111,172.16.112.50,22,6,1000
0,0,0,0,545,435,0,0,0,0,4260,6080,0,731.283375,196.37.75.158,19111,172.16.112.50,22,6,1000
0,0,0,0,2093,1648,0,0,0,0,16328,20884,0,3622.8135479999996,196.37.75.158,19111,172.16.112.50,22,6,1000
2,0,0,0,18,12,0,0,0,0,2616,178,0,0.6060949999999999,172.16.114.148,22354,172.16.112.100,25,6,1000
2,0,0,0,3,1,0,0,0,0,317,0,0,0.004911,172.16.112.194,22673,207.154.13.22,80,6,1000
2,0,0,0,9,2,0,2,0,0,309,598,0,0.041332,172.16.112.194,23623,207.154.13.22,80,6,1000
2,1,0,0,1639,1067,0,0,0,0,630,5415,0,1509.5151449999998,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,582,383,0,0,0,0,200,520,0,379.92072199999984,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,1376,910,0,0,0,0,469,468,0,575.030078,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,624,414,0,0,0,0,211,212,0,384.48053699999986,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,395,262,0,0,0,0,133,133,0,128.6635470000001,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,1461,967,0,0,0,0,495,495,0,567.0902470000002,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,801,532,0,0,0,0,274,274,0,278.1519480000002,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,363,241,0,0,0,0,123,123,0,196.07907600000001,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,3237,2151,0,0,0,0,1102,1101,0,1108.0288769999997,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,1135,756,0,0,0,0,385,385,0,511.5632459999997,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,914,608,0,0,0,0,309,309,0,229.6520790000004,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,21,14,0,0,0,0,8,8,0,114.12626399999954,172.16.113.84,24620,195.73.151.50,23,6,1000
0,0,0,0,171,111,0,0,0,0,55,248,0,263.12489100000045,172.16.113.84,24620,195.73.151.50,23,6,1000
2,0,0,0,6,1,0,0,0,0,244,2920,0,0.043744,172.16.112.194,24624,207.154.13.22,80,6,1000
2,0,0,0,108,68,0,0,0,0,72,586,0,5.137023,172.16.113.105,24701,172.16.113.50,23,6,1000
2,0,0,0,23,16,0,0,0,0,1248,331,0,0.578752,197.182.91.233,19391,172.16.112.207,25,6,1000
2,0,0,0,1014,636,0,1,0,0,342,6636,0,51.3688,172.16.114.168,24721,172.16.113.50,23,6,1000
2,0,0,0,10,2,0,2,0,0,215,2148,0,0.044491,172.16.117.103,25394,209.186.73.3,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.0015199999999999999,172.16.112.100,20,172.16.113.50,1148,6,1000
2,0,0,0,4,2,0,0,0,0,22,84,0,6.317554,194.7.248.153,19532,172.16.113.84,25,6,1000
2,0,0,0,21,18,0,0,0,0,1065,381,0,13.353451999999999,194.7.248.153,19754,172.16.113.204,25,6,1000
2,0,0,0,3,1,0,0,0,0,235,0,0,0.003928,172.16.117.103,26982,207.149.188.29,80,6,1000
2,0,0,0,12,3,0,1,0,0,179,8000,0,0.026274000000000002,197.182.91.233,20162,172.16.114.50,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.005286,172.16.117.103,28732,207.149.188.220,80,6,1000
2,0,0,0,7,2,0,1,0,0,221,759,0,0.053888,172.16.117.111,29195,209.67.29.11,80,6,1000
2,0,0,0,3,1,0,0,0,0,248,0,0,0.003686,172.16.117.111,30038,209.67.29.11,80,6,1000
2,0,0,0,4,1,0,0,0,0,257,0,0,0.025536,172.16.117.111,30288,209.67.29.11,80,6,1000
2,0,0,0,113,70,0,0,0,0,113,1351,0,6.961567999999999,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,2866,1890,0,0,0,0,970,1168,0,2037.1127079999999,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,651,432,0,0,0,0,221,221,0,497.57710500000013,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,366,242,0,0,0,0,123,122,0,110.38609499999984,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,1071,710,0,0,0,0,364,364,0,702.9432900000003,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,712,475,0,0,0,0,241,242,0,593.966958,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,321,213,0,0,0,0,108,107,0,114.05535699999972,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,251,166,0,0,0,0,84,84,0,56.34816599999977,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,1495,993,0,0,0,0,508,509,0,1635.8784990000006,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,74,50,0,0,0,0,26,26,0,93.261434,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,1772,1178,0,0,0,0,600,600,0,1344.9785760000004,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,430,285,0,0,0,0,145,145,0,314.124452,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,227,152,0,0,0,0,79,79,0,390.24967099999964,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,1496,994,0,0,0,0,503,694,0,877.6259950000003,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,434,287,0,0,0,0,149,770,0,1032.0356799999988,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,468,306,0,0,0,0,160,496,0,212.2567940000008,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,855,561,0,0,0,0,279,13803,0,1138.592150999999,172.16.113.204,30804,195.115.218.108,23,6,1000
0,0,0,0,988,652,0,0,0,0,337,1388,0,1482.109695000001,172.16.113.204,30804,195.115.218.108,23,6,1000
2,0,0,0,7,2,0,1,0,0,210,2141,0,0.039383999999999995,172.16.117.103,30820,209.132.42.254,80,6,1000
2,0,0,0,8,4,0,0,0,0,46,117,0,0.209015,195.115.218.108,20741,172.16.112.194,25,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.005144,172.16.117.111,32386,209.67.29.11,80,6,1000
2,0,0,0,74,42,0,0,0,0,99,3497,0,6.284379,194.27.251.21,21328,172.16.112.194,23,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.002424,172.16.112.194,2034,139.72.190.50,80,6,1000
2,0,0,0,5,2,0,0,0,0,221,759,0,0.050413,172.16.117.111,3746,209.67.29.11,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.0050420000000000005,172.16.117.111,4160,209.67.29.11,80,6,1000
2,0,0,0,3,1,0,0,0,0,0,15,0,0.059115999999999995,135.13.216.191,21603,172.16.112.149,23,6,1000
0,0,0,0,421,270,0,0,0,0,216,7638,0,566.562447,135.13.216.191,21603,172.16.112.149,23,6,1000
2,0,0,0,9,2,0,0,0,0,222,5793,0,0.058293,172.16.117.103,5236,209.132.42.254,80,6,1000
2,0,0,0,3,1,0,0,0,0,227,0,0,0.004529,172.16.117.103,6395,209.132.42.254,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.006196,172.16.117.103,7173,195.78.66.110,80,6,1000
2,0,0,0,10,2,0,1,0,0,221,3145,0,0.051664,172.16.114.168,7492,209.67.29.11,80,6,1000
2,0,0,0,20,1,0,0,0,0,235,18980,0,0.083368,172.16.114.148,8331,209.67.29.11,80,6,1000
2,0,0,0,5,2,0,1,0,0,258,111,0,0.002437,194.27.251.21,22287,172.16.112.100,80,6,1000
2,0,0,0,15,2,0,2,0,0,228,6272,0,0.068173,172.16.117.103,10360,209.132.42.254,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.114.148,12640,209.67.29.11,80,6,1000
2,0,0,0,27,17,0,0,0,0,53,105,0,1.158101,172.16.112.207,13396,172.16.112.50,23,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.002742,194.27.251.21,22650,172.16.112.100,80,6,1000
2,0,0,0,6,1,0,0,0,0,221,2920,0,0.037372,172.16.114.168,14436,209.67.29.11,80,6,1000
2,0,0,0,15,2,0,2,0,0,232,8406,0,0.100876,172.16.114.168,15430,12.16.1.10,80,6,1000
2,0,0,0,6,2,0,1,0,0,188,596,0,0.007984,194.27.251.21,24210,172.16.114.50,80,6,1000
2,0,0,0,8,3,0,1,0,0,235,1431,0,0.044076,172.16.114.168,17490,216.32.120.132,80,6,1000
2,0,0,0,1176,745,0,0,0,0,377,14314,0,448.272139,172.16.114.169,17715,172.16.112.50,23,6,1000
0,0,0,0,290,192,0,0,0,0,97,2718,0,57.13760300000001,172.16.114.169,17715,172.16.112.50,23,6,1000
2,0,0,0,5,1,0,0,0,0,290,1460,0,0.048982,172.16.114.148,18163,129.48.28.13,80,6,1000
2,0,0,0,407,270,0,0,0,0,115,205372,0,25.27583,194.27.251.21,24632,172.16.112.194,23,6,1000
0,0,0,0,799,488,0,0,0,0,0,568604,0,10.667894000000004,194.27.251.21,24632,172.16.112.194,23,6,1000
0,0,0,0,547,367,0,0,0,0,0,374552,0,7.698464999999999,194.27.251.21,24632,172.16.112.194,23,6,1000
